tool,group,dataset,dataset_id,scenario,status,zone_files,updated_zone_file,rr_count,initial_total_ms,incremental_ms,full_update_ms,delta_operations,affected_nodes,wall_ms,detail
Aether,top-10,co.kr,top-10/co.kr,A_ADD,error,,,,,,,,,,"TimeoutExpired(['/home/rulan_yang/DNS-verification/aether/dnsverify/target/release/dnsv', '--output', '/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__co.kr/A_ADD/aether_raw.csv', '--trace', '/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__co.kr/A_ADD/traces', '--updates', '/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__co.kr/A_ADD/updates.csv', 'c', '/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__co.kr/A_ADD/input.csv'], 60.0)"
Aether,top-10,co.kr,top-10/co.kr,A_UPDATE,error,,,,,,,,,,"TimeoutExpired(['/home/rulan_yang/DNS-verification/aether/dnsverify/target/release/dnsv', '--output', '/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__co.kr/A_UPDATE/aether_raw.csv', '--trace', '/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__co.kr/A_UPDATE/traces', '--updates', '/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__co.kr/A_UPDATE/updates.csv', 'c', '/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__co.kr/A_UPDATE/input.csv'], 60.0)"
Aether,top-10,co.kr,top-10/co.kr,NS_UPDATE,error,,,,,,,,,,"TimeoutExpired(['/home/rulan_yang/DNS-verification/aether/dnsverify/target/release/dnsv', '--output', '/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__co.kr/NS_UPDATE/aether_raw.csv', '--trace', '/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__co.kr/NS_UPDATE/traces', '--updates', '/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__co.kr/NS_UPDATE/updates.csv', 'c', '/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__co.kr/NS_UPDATE/input.csv'], 60.0)"
Aether,top-10,co.kr,top-10/co.kr,CNAME_UPDATE,error,,,,,,,,,,"TimeoutExpired(['/home/rulan_yang/DNS-verification/aether/dnsverify/target/release/dnsv', '--output', '/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__co.kr/CNAME_UPDATE/aether_raw.csv', '--trace', '/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__co.kr/CNAME_UPDATE/traces', '--updates', '/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__co.kr/CNAME_UPDATE/updates.csv', 'c', '/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__co.kr/CNAME_UPDATE/input.csv'], 60.0)"
Aether,top-10,com.cn,top-10/com.cn,A_ADD,ok,,0-100.com.cn..txt,,37651.937999999995,0.654,,,,,num_lec=201195; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.cn/A_ADD/stderr.log
Aether,top-10,com.cn,top-10/com.cn,A_UPDATE,ok,,0-100.com.cn..txt,,37591.829,0.009000000000000001,,,,,num_lec=201194; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.cn/A_UPDATE/stderr.log
Aether,top-10,com.cn,top-10/com.cn,NS_UPDATE,ok,,0-100.com.cn..txt,,37479.219999999994,0.010000000000000002,,,,,num_lec=201194; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.cn/NS_UPDATE/stderr.log
Aether,top-10,com.cn,top-10/com.cn,CNAME_UPDATE,error,,,,,,,,,,exit=101; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.cn/CNAME_UPDATE/stderr.log
Aether,top-10,com.mx,top-10/com.mx,A_ADD,ok,,01dcpromo.com.mx..txt,,39985.53899999999,0.595,,,,,num_lec=209941; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.mx/A_ADD/stderr.log
Aether,top-10,com.mx,top-10/com.mx,A_UPDATE,ok,,01dcpromo.com.mx..txt,,40522.113,0.009000000000000001,,,,,num_lec=209940; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.mx/A_UPDATE/stderr.log
Aether,top-10,com.mx,top-10/com.mx,NS_UPDATE,ok,,01dcpromo.com.mx..txt,,39836.562999999995,0.011000000000000001,,,,,num_lec=209940; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.mx/NS_UPDATE/stderr.log
Aether,top-10,com.mx,top-10/com.mx,CNAME_UPDATE,ok,,01dcpromo.com.mx..txt,,40097.683000000005,0.013999999999999999,,,,,num_lec=209940; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.mx/CNAME_UPDATE/stderr.log
Aether,top-10,com.np,top-10/com.np,A_ADD,ok,,062civil.com.np..txt,,12100.642,1.8899999999999997,,,,,num_lec=88900; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.np/A_ADD/stderr.log
Aether,top-10,com.np,top-10/com.np,A_UPDATE,ok,,062civil.com.np..txt,,11907.239000000001,1.4689999999999999,,,,,num_lec=88899; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.np/A_UPDATE/stderr.log
Aether,top-10,com.np,top-10/com.np,NS_UPDATE,ok,,062civil.com.np..txt,,11803.365999999998,1.65,,,,,num_lec=88899; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.np/NS_UPDATE/stderr.log
Aether,top-10,com.np,top-10/com.np,CNAME_UPDATE,ok,,1130basan.com.np..txt,,11968.379,3.346,,,,,num_lec=88899; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.np/CNAME_UPDATE/stderr.log
Aether,top-10,com.sg,top-10/com.sg,A_ADD,ok,,01computer.com.sg..txt,,9897.005,0.39,,,,,num_lec=67871; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.sg/A_ADD/stderr.log
Aether,top-10,com.sg,top-10/com.sg,A_UPDATE,ok,,01computer.com.sg..txt,,9939.988,0.010000000000000002,,,,,num_lec=67870; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.sg/A_UPDATE/stderr.log
Aether,top-10,com.sg,top-10/com.sg,NS_UPDATE,ok,,01computer.com.sg..txt,,9831.867999999999,0.009000000000000001,,,,,num_lec=67870; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.sg/NS_UPDATE/stderr.log
Aether,top-10,com.sg,top-10/com.sg,CNAME_UPDATE,ok,,100hours.com.sg..txt,,9856.919,0.046,,,,,num_lec=67870; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.sg/CNAME_UPDATE/stderr.log
Aether,top-10,com.tw,top-10/com.tw,A_ADD,ok,,000.com.tw..txt,,45058.511,0.583,,,,,num_lec=234210; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.tw/A_ADD/stderr.log
Aether,top-10,com.tw,top-10/com.tw,A_UPDATE,ok,,000.com.tw..txt,,45571.802,0.012,,,,,num_lec=234209; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.tw/A_UPDATE/stderr.log
Aether,top-10,com.tw,top-10/com.tw,NS_UPDATE,ok,,000.com.tw..txt,,45076.94899999999,0.012,,,,,num_lec=234209; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.tw/NS_UPDATE/stderr.log
Aether,top-10,com.tw,top-10/com.tw,CNAME_UPDATE,ok,,001.com.tw..txt,,45214.575999999994,0.268,,,,,num_lec=234209; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.tw/CNAME_UPDATE/stderr.log
Aether,top-10,com.ua,top-10/com.ua,A_ADD,ok,,003.com.ua..txt,,30676.155,0.463,,,,,num_lec=187626; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.ua/A_ADD/stderr.log
Aether,top-10,com.ua,top-10/com.ua,A_UPDATE,ok,,003.com.ua..txt,,30734.255,0.009000000000000001,,,,,num_lec=187625; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.ua/A_UPDATE/stderr.log
Aether,top-10,com.ua,top-10/com.ua,NS_UPDATE,ok,,003.com.ua..txt,,30490.514000000003,0.010000000000000002,,,,,num_lec=187625; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.ua/NS_UPDATE/stderr.log
Aether,top-10,com.ua,top-10/com.ua,CNAME_UPDATE,error,,,,,,,,,,exit=101; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__com.ua/CNAME_UPDATE/stderr.log
Aether,top-10,gov.cn,top-10/gov.cn,A_ADD,ok,,0375.gov.cn..txt,,9859.068,0.456,,,,,num_lec=65961; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__gov.cn/A_ADD/stderr.log
Aether,top-10,gov.cn,top-10/gov.cn,A_UPDATE,ok,,0375.gov.cn..txt,,9824.381,0.007,,,,,num_lec=65960; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__gov.cn/A_UPDATE/stderr.log
Aether,top-10,gov.cn,top-10/gov.cn,NS_UPDATE,ok,,0375.gov.cn..txt,,9888.038999999999,0.007,,,,,num_lec=65960; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__gov.cn/NS_UPDATE/stderr.log
Aether,top-10,gov.cn,top-10/gov.cn,CNAME_UPDATE,error,,,,,,,,,,exit=101; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__gov.cn/CNAME_UPDATE/stderr.log
Aether,top-10,net.au,top-10/net.au,A_ADD,ok,,1001.net.au..txt,,14632.085,0.396,,,,,num_lec=92740; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__net.au/A_ADD/stderr.log
Aether,top-10,net.au,top-10/net.au,A_UPDATE,ok,,1001.net.au..txt,,14631.1,0.008,,,,,num_lec=92739; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__net.au/A_UPDATE/stderr.log
Aether,top-10,net.au,top-10/net.au,NS_UPDATE,ok,,1001.net.au..txt,,14476.814999999999,0.008,,,,,num_lec=92739; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__net.au/NS_UPDATE/stderr.log
Aether,top-10,net.au,top-10/net.au,CNAME_UPDATE,ok,,108.net.au..txt,,14722.474,0.085,,,,,num_lec=92739; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__net.au/CNAME_UPDATE/stderr.log
Aether,top-10,org.br,top-10/org.br,A_ADD,ok,,123s.org.br..txt,,13868.042,0.524,,,,,num_lec=77607; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__org.br/A_ADD/stderr.log
Aether,top-10,org.br,top-10/org.br,A_UPDATE,ok,,15gemarj.org.br..txt,,11966.328,0.008,,,,,num_lec=77606; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__org.br/A_UPDATE/stderr.log
Aether,top-10,org.br,top-10/org.br,NS_UPDATE,ok,,123s.org.br..txt,,11989.675,0.010000000000000002,,,,,num_lec=77606; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__org.br/NS_UPDATE/stderr.log
Aether,top-10,org.br,top-10/org.br,CNAME_UPDATE,ok,,123s.org.br..txt,,12062.24,0.061,,,,,num_lec=77606; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_all/aether_cases/top-10__org.br/CNAME_UPDATE/stderr.log
