tool,group,dataset,dataset_id,scenario,status,zone_files,updated_zone_file,rr_count,initial_total_ms,incremental_ms,full_update_ms,properties,initial_property_pass,incremental_property_pass,initial_errors,incremental_errors,detail
VeriDNS,files-100-500,warszawa.pl,files-100-500/warszawa.pl,A_ADD,ok,275,12lo.warszawa.pl..txt,5812,263.7642449999999,0.570119,0.691885,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,lame_delegation|rewrite_blackholing,rewrite_blackholing,
VeriDNS,files-100-500,warszawa.pl,files-100-500/warszawa.pl,A_UPDATE,ok,275,12lo.warszawa.pl..txt,5812,263.7642449999999,0.554672,0.654513,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,lame_delegation|rewrite_blackholing,rewrite_blackholing,
VeriDNS,files-100-500,warszawa.pl,files-100-500/warszawa.pl,NS_UPDATE,ok,275,12lo.warszawa.pl..txt,5812,263.7642449999999,0.719885,0.52745,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,lame_delegation|rewrite_blackholing,lame_delegation|rewrite_blackholing,
VeriDNS,files-100-500,warszawa.pl,files-100-500/warszawa.pl,CNAME_UPDATE,ok,275,12lo.warszawa.pl..txt,5812,263.7642449999999,0.661514,0.543031,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,lame_delegation|rewrite_blackholing,rewrite_blackholing,
VeriDNS,files-100-500,washington.edu,files-100-500/washington.edu,A_ADD,ok,391,aa.washington.edu..txt,5484,449.54130599999996,1.162006,1.271959,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,lame_delegation|rewrite_blackholing,rewrite_blackholing,
VeriDNS,files-100-500,washington.edu,files-100-500/washington.edu,A_UPDATE,ok,391,aa.washington.edu..txt,5484,449.54130599999996,1.220121,1.215241,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,lame_delegation|rewrite_blackholing,rewrite_blackholing,
VeriDNS,files-100-500,washington.edu,files-100-500/washington.edu,NS_UPDATE,ok,391,aa.washington.edu..txt,5484,449.54130599999996,1.316696,1.407129,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,lame_delegation|rewrite_blackholing,lame_delegation|rewrite_blackholing,
VeriDNS,files-100-500,washington.edu,files-100-500/washington.edu,CNAME_UPDATE,ok,391,aa.washington.edu..txt,5484,449.54130599999996,1.311975,1.81941,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,lame_delegation|rewrite_blackholing,rewrite_blackholing,
VeriDNS,files-100-500,wayport.net,files-100-500/wayport.net,A_ADD,ok,111,anchoak.wayport.net..txt,811,69.13959299999996,0.287204,0.271969,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,rewrite_blackholing,,
VeriDNS,files-100-500,wayport.net,files-100-500/wayport.net,A_UPDATE,ok,111,attrtl128654.wichdal.wayport.net..txt,811,69.13959299999996,0.261628,0.247182,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,rewrite_blackholing,,
