group,dataset,dataset_id,scenario,property,aether_pass,veridns_pass,matches_aether,aether_errors,veridns_errors,oracle
files-500-1000,weblog.com,files-500-1000/weblog.com,A_UPDATE,delegation_consistency,True,True,True,,,Aether
files-500-1000,weblog.com,files-500-1000/weblog.com,NS_UPDATE,hops,True,True,True,,lame_delegation,Aether
files-500-1000,weblog.com,files-500-1000/weblog.com,NS_UPDATE,rewrites,True,True,True,,lame_delegation,Aether
files-500-1000,weblog.com,files-500-1000/weblog.com,NS_UPDATE,lame_delegation,True,False,False,,lame_delegation,Aether
files-500-1000,weblog.com,files-500-1000/weblog.com,NS_UPDATE,rewrite_blackholing,True,True,True,,lame_delegation,Aether
files-500-1000,weblog.com,files-500-1000/weblog.com,NS_UPDATE,rewrite_loop,True,True,True,,lame_delegation,Aether
files-500-1000,weblog.com,files-500-1000/weblog.com,NS_UPDATE,delegation_consistency,True,True,True,,lame_delegation,Aether
files-500-1000,wisc.edu,files-500-1000/wisc.edu,A_ADD,hops,True,True,True,,,Aether
files-500-1000,wisc.edu,files-500-1000/wisc.edu,A_ADD,rewrites,True,True,True,,,Aether
files-500-1000,wisc.edu,files-500-1000/wisc.edu,A_ADD,lame_delegation,True,True,True,,,Aether
files-500-1000,wisc.edu,files-500-1000/wisc.edu,A_ADD,rewrite_blackholing,True,True,True,,,Aether
files-500-1000,wisc.edu,files-500-1000/wisc.edu,A_ADD,rewrite_loop,True,True,True,,,Aether
files-500-1000,wisc.edu,files-500-1000/wisc.edu,A_ADD,delegation_consistency,True,True,True,,,Aether
files-500-1000,wisc.edu,files-500-1000/wisc.edu,A_UPDATE,hops,True,True,True,,,Aether
files-500-1000,wisc.edu,files-500-1000/wisc.edu,A_UPDATE,rewrites,True,True,True,,,Aether
files-500-1000,wisc.edu,files-500-1000/wisc.edu,A_UPDATE,lame_delegation,True,True,True,,,Aether
files-500-1000,wisc.edu,files-500-1000/wisc.edu,A_UPDATE,rewrite_blackholing,True,True,True,,,Aether
files-500-1000,wisc.edu,files-500-1000/wisc.edu,A_UPDATE,rewrite_loop,True,True,True,,,Aether
files-500-1000,wisc.edu,files-500-1000/wisc.edu,A_UPDATE,delegation_consistency,True,True,True,,,Aether
files-500-1000,wisc.edu,files-500-1000/wisc.edu,NS_UPDATE,hops,True,True,True,,lame_delegation,Aether
files-500-1000,wisc.edu,files-500-1000/wisc.edu,NS_UPDATE,rewrites,True,True,True,,lame_delegation,Aether
files-500-1000,wisc.edu,files-500-1000/wisc.edu,NS_UPDATE,lame_delegation,True,False,False,,lame_delegation,Aether
files-500-1000,wisc.edu,files-500-1000/wisc.edu,NS_UPDATE,rewrite_blackholing,True,True,True,,lame_delegation,Aether
files-500-1000,wisc.edu,files-500-1000/wisc.edu,NS_UPDATE,rewrite_loop,True,True,True,,lame_delegation,Aether
files-500-1000,wisc.edu,files-500-1000/wisc.edu,NS_UPDATE,delegation_consistency,True,True,True,,lame_delegation,Aether
files-500-1000,wopert.com,files-500-1000/wopert.com,A_ADD,hops,True,True,True,,,Aether
files-500-1000,wopert.com,files-500-1000/wopert.com,A_ADD,rewrites,True,True,True,,,Aether
files-500-1000,wopert.com,files-500-1000/wopert.com,A_ADD,lame_delegation,True,True,True,,,Aether
files-500-1000,wopert.com,files-500-1000/wopert.com,A_ADD,rewrite_blackholing,True,True,True,,,Aether
files-500-1000,wopert.com,files-500-1000/wopert.com,A_ADD,rewrite_loop,True,True,True,,,Aether
files-500-1000,wopert.com,files-500-1000/wopert.com,A_ADD,delegation_consistency,True,True,True,,,Aether
files-500-1000,wopert.com,files-500-1000/wopert.com,A_UPDATE,hops,True,True,True,,,Aether
files-500-1000,wopert.com,files-500-1000/wopert.com,A_UPDATE,rewrites,True,True,True,,,Aether
files-500-1000,wopert.com,files-500-1000/wopert.com,A_UPDATE,lame_delegation,True,True,True,,,Aether
files-500-1000,wopert.com,files-500-1000/wopert.com,A_UPDATE,rewrite_blackholing,True,True,True,,,Aether
files-500-1000,wopert.com,files-500-1000/wopert.com,A_UPDATE,rewrite_loop,True,True,True,,,Aether
files-500-1000,wopert.com,files-500-1000/wopert.com,A_UPDATE,delegation_consistency,True,True,True,,,Aether
files-500-1000,wopert.com,files-500-1000/wopert.com,NS_UPDATE,hops,True,True,True,,lame_delegation,Aether
files-500-1000,wopert.com,files-500-1000/wopert.com,NS_UPDATE,rewrites,True,True,True,,lame_delegation,Aether
files-500-1000,wopert.com,files-500-1000/wopert.com,NS_UPDATE,lame_delegation,True,False,False,,lame_delegation,Aether
files-500-1000,wopert.com,files-500-1000/wopert.com,NS_UPDATE,rewrite_blackholing,True,True,True,,lame_delegation,Aether
files-500-1000,wopert.com,files-500-1000/wopert.com,NS_UPDATE,rewrite_loop,True,True,True,,lame_delegation,Aether
files-500-1000,wopert.com,files-500-1000/wopert.com,NS_UPDATE,delegation_consistency,True,True,True,,lame_delegation,Aether
