add type,check_flag,check info,check time(ns),check time and rr(ns)
QueryType.A,True,,11245,15386
QueryType.A,True,,9289,13780
QueryType.A,True,,11763,16260
QueryType.A,True,,10332,14711
QueryType.A,True,,11076,15505
QueryType.A,True,,8031,12274
QueryType.A,True,,7648,11962
QueryType.A,True,,11728,15922
QueryType.A,True,,7738,11881
QueryType.A,True,,9814,14023
QueryType.A,True,,8425,12830
QueryType.A,True,,7386,11698
QueryType.A,True,,10069,14298
QueryType.A,True,,7768,12118
QueryType.A,True,,12756,16992
QueryType.A,True,,8857,13156
QueryType.A,True,,7763,12076
QueryType.A,True,,9786,14202
QueryType.A,True,,7586,11801
QueryType.A,True,,7874,12204
QueryType.A,True,,11058,15287
QueryType.A,True,,10703,24156
QueryType.A,True,,10137,14501
QueryType.A,True,,9542,14824
QueryType.A,True,,7850,14285
QueryType.A,True,,10402,14695
QueryType.A,True,,8258,12528
QueryType.A,True,,10953,15470
QueryType.A,True,,10666,14946
QueryType.A,True,,7542,11756
QueryType.A,True,,9378,13583
QueryType.A,True,,8284,12552
QueryType.A,True,,9307,13592
QueryType.A,True,,9866,14093
QueryType.A,True,,8152,12370
QueryType.A,True,,11553,16033
QueryType.A,True,,7700,11937
QueryType.A,True,,9548,13807
QueryType.A,True,,7256,11430
QueryType.A,True,,9104,13215
QueryType.A,True,,16443,20749
QueryType.A,True,,8159,12437
QueryType.A,True,,20930,25016
QueryType.A,True,,10099,14361
QueryType.A,True,,8096,12156
QueryType.A,True,,9738,14248
QueryType.A,True,,9005,13191
QueryType.A,True,,7547,11799
QueryType.A,True,,9189,14284
QueryType.A,True,,10821,15108
QueryType.A,True,,9425,13605
QueryType.A,True,,8752,12925
QueryType.A,True,,10933,15071
QueryType.A,True,,10325,14540
QueryType.A,True,,8942,13379
QueryType.A,True,,10270,14619
QueryType.A,True,,9511,14067
QueryType.A,True,,7806,12120
QueryType.A,True,,10107,14261
QueryType.A,True,,7579,11791
QueryType.A,True,,9337,13560
QueryType.A,True,,7519,11706
QueryType.A,True,,8083,12297
QueryType.A,True,,11919,16103
QueryType.A,True,,7730,11967
QueryType.A,True,,7718,12095
QueryType.A,True,,9271,13619
QueryType.A,True,,8371,12788
QueryType.A,True,,10390,14452
QueryType.A,True,,7423,12129
QueryType.A,True,,9545,13976
QueryType.A,True,,9839,14244
QueryType.A,True,,8538,12674
QueryType.A,True,,9433,14129
QueryType.A,True,,7655,13767
QueryType.A,True,,7581,12744
QueryType.A,True,,11629,15967
QueryType.A,True,,10297,14499
QueryType.A,True,,10128,14609
QueryType.A,True,,9364,13725
QueryType.A,True,,8441,12744
QueryType.A,True,,9985,14375
QueryType.A,True,,8576,12864
QueryType.A,True,,10760,14894
QueryType.A,True,,9292,13416
QueryType.A,True,,7842,19311
QueryType.A,True,,11073,15116
QueryType.A,True,,7757,12043
QueryType.A,True,,8102,12534
QueryType.A,True,,9543,13764
QueryType.A,True,,7672,11923
QueryType.A,True,,11373,15787
QueryType.A,True,,7519,11565
QueryType.A,True,,7746,11922
QueryType.A,True,,10135,14504
QueryType.A,True,,7649,11923
QueryType.A,True,,20295,24513
QueryType.A,True,,7744,11996
QueryType.A,True,,9714,22197
QueryType.A,True,,12507,16773
QueryType.A,True,,8794,13044
QueryType.A,True,,9898,15027
QueryType.A,True,,7430,11658
QueryType.A,True,,7635,11916
QueryType.A,True,,9556,13727
QueryType.A,True,,11787,15986
QueryType.A,True,,10484,14807
QueryType.A,True,,7513,11720
QueryType.A,True,,7765,11944
QueryType.A,True,,10751,15074
QueryType.A,True,,8826,13171
QueryType.A,True,,9252,13448
QueryType.A,True,,11574,15772
QueryType.A,True,,7831,11964
QueryType.A,True,,9463,13569
QueryType.A,True,,7462,11838
QueryType.A,True,,8673,12859
QueryType.A,True,,9477,13687
QueryType.A,True,,8459,12902
QueryType.A,True,,12952,17189
QueryType.A,True,,7446,11695
QueryType.A,True,,7698,12794
QueryType.A,True,,9420,13641
QueryType.A,True,,9194,13516
QueryType.A,True,,9641,15857
QueryType.A,True,,8978,13219
QueryType.A,True,,10238,14703
QueryType.A,True,,11839,17169
QueryType.A,True,,7739,12066
QueryType.A,True,,9630,14057
QueryType.A,True,,6964,11337
QueryType.A,True,,7532,11797
QueryType.A,True,,10751,14944
QueryType.A,True,,10568,14797
QueryType.A,True,,7499,11802
QueryType.A,True,,9820,14014
QueryType.A,True,,7416,11591
QueryType.A,True,,9575,13998
QueryType.A,True,,8254,12531
QueryType.A,True,,7626,12073
QueryType.A,True,,12589,16753
QueryType.A,True,,7538,11777
QueryType.A,True,,9434,13748
QueryType.A,True,,7540,11791
QueryType.A,True,,7832,11978
QueryType.A,True,,9432,13881
QueryType.A,True,,7504,11583
QueryType.A,True,,11381,15558
QueryType.A,True,,7297,11673
QueryType.A,True,,7496,11895
QueryType.A,True,,10634,14851
QueryType.A,True,,9186,13655
QueryType.A,True,,11990,16188
QueryType.A,True,,7227,11531
QueryType.A,True,,9723,14892
QueryType.A,True,,10146,14349
QueryType.A,True,,8577,12891
QueryType.A,True,,7462,11934
QueryType.A,True,,9320,13523
QueryType.A,True,,8433,12702
QueryType.A,True,,9312,13585
QueryType.A,True,,10868,15294
QueryType.A,True,,8072,12183
QueryType.A,True,,9505,13764
QueryType.A,True,,7246,11483
QueryType.A,True,,9556,13816
QueryType.A,True,,8522,12915
QueryType.A,True,,7593,11795
QueryType.A,True,,11375,15498
QueryType.A,True,,7201,11429
QueryType.A,True,,10309,14590
QueryType.A,True,,7186,11526
QueryType.A,True,,8437,12763
QueryType.A,True,,10446,14882
QueryType.A,True,,8602,14765
QueryType.A,True,,12368,24803
QueryType.A,True,,7533,11750
QueryType.A,True,,8651,12834
QueryType.A,True,,9379,13513
QueryType.A,True,,7600,11819
QueryType.A,True,,8574,12778
QueryType.A,True,,9386,14448
QueryType.A,True,,13386,17586
QueryType.A,True,,9417,13728
QueryType.A,True,,7274,11404
QueryType.A,True,,7908,12563
QueryType.A,True,,9542,13599
QueryType.A,True,,7430,11724
QueryType.A,True,,9754,13878
QueryType.A,True,,10192,14430
QueryType.A,True,,8376,12572
QueryType.A,True,,9871,14142
QueryType.A,True,,7278,11541
QueryType.A,True,,10701,14824
QueryType.A,True,,10474,14621
QueryType.A,True,,7392,11951
QueryType.A,True,,11436,15646
QueryType.A,True,,7725,11959
QueryType.A,True,,10276,14439
QueryType.A,True,,8573,12951
QueryType.A,True,,8869,12956
QueryType.A,True,,10532,14807
QueryType.A,True,,8498,12778
QueryType.A,True,,10977,15123
QueryType.A,True,,10840,15300
QueryType.A,True,,7809,12131
QueryType.A,True,,9766,13947
QueryType.A,True,,9520,13778
QueryType.A,True,,8462,13479
QueryType.A,True,,11431,15674
QueryType.A,True,,10672,14757
QueryType.A,True,,9549,13966
QueryType.A,True,,7989,12391
QueryType.A,True,,7569,12037
QueryType.A,True,,9532,13750
QueryType.A,True,,8677,12943
QueryType.A,True,,10275,14407
QueryType.A,True,,10204,14571
QueryType.A,True,,8546,12922
QueryType.A,True,,10171,14301
QueryType.A,True,,8333,12471
QueryType.A,True,,10546,14680
QueryType.A,True,,7829,12032
QueryType.A,True,,7544,11920
QueryType.A,True,,13235,19669
QueryType.A,True,,8045,12232
QueryType.A,True,,8230,12398
QueryType.A,True,,9395,13569
QueryType.A,True,,7183,11317
QueryType.A,True,,10349,14712
QueryType.A,True,,9409,13575
QueryType.A,True,,10784,14919
QueryType.A,True,,10169,14261
QueryType.A,True,,8408,12653
QueryType.A,True,,9339,13613
QueryType.A,True,,7403,12453
QueryType.A,True,,8655,12919
QueryType.A,True,,9923,14255
QueryType.A,True,,10005,14510
QueryType.A,True,,9710,13931
QueryType.A,True,,7754,11942
QueryType.A,True,,9856,14072
QueryType.A,True,,10587,14771
QueryType.A,True,,7188,11411
QueryType.A,True,,9372,13408
QueryType.A,True,,9716,13956
QueryType.A,True,,7340,11514
QueryType.A,True,,9901,14147
QueryType.A,True,,7263,11508
QueryType.A,True,,7497,11850
QueryType.A,True,,11216,15629
QueryType.A,True,,9003,13554
QueryType.A,True,,10761,22916
QueryType.A,True,,7820,12153
QueryType.A,True,,8356,12613
QueryType.A,True,,10125,14322
QueryType.A,True,,8508,13072
QueryType.A,True,,9386,13706
QueryType.A,True,,7806,12008
QueryType.A,True,,11459,15732
QueryType.A,True,,9495,13689
QueryType.A,True,,7599,11797
QueryType.A,True,,9155,14158
QueryType.A,True,,8451,12634
QueryType.A,True,,8155,12335
QueryType.A,True,,11898,16336
QueryType.A,True,,9200,13548
QueryType.A,True,,10003,14422
QueryType.A,True,,8775,12960
QueryType.A,True,,7316,11445
QueryType.A,True,,9649,13912
QueryType.A,True,,7499,11910
QueryType.A,True,,7745,11900
QueryType.A,True,,12492,17005
QueryType.A,True,,7711,14067
QueryType.A,True,,9516,13589
QueryType.A,True,,7559,11761
QueryType.A,True,,8300,12486
QueryType.A,True,,9642,13747
QueryType.A,True,,7949,12409
QueryType.A,True,,12667,17095
QueryType.A,True,,7863,12117
QueryType.A,True,,7927,12247
QueryType.A,True,,9057,13430
QueryType.A,True,,8702,12930
QueryType.A,True,,10633,14938
QueryType.A,True,,8788,13028
QueryType.A,True,,9917,14189
QueryType.A,True,,9529,14512
QueryType.A,True,,7478,11751
QueryType.A,True,,10064,14216
QueryType.A,True,,7883,12138
QueryType.A,True,,8423,12597
QueryType.A,True,,9618,13823
QueryType.A,True,,9635,13812
QueryType.A,True,,7815,12480
QueryType.A,True,,9773,13972
QueryType.A,True,,7880,12135
QueryType.A,True,,11069,15457
QueryType.A,True,,7424,11670
QueryType.A,True,,8100,12444
QueryType.A,True,,11035,15742
QueryType.A,True,,8984,13463
QueryType.A,True,,10333,14497
QueryType.A,True,,8084,12286
QueryType.A,True,,9292,13482
QueryType.A,True,,10625,15003
QueryType.A,True,,8105,12514
QueryType.A,True,,11443,15684
QueryType.A,True,,8777,13060
QueryType.A,True,,7624,11916
QueryType.A,True,,10365,14499
QueryType.A,True,,9856,14008
QueryType.A,True,,9670,13959
QueryType.A,True,,8321,12558
QueryType.A,True,,16305,21411
QueryType.A,True,,10063,14477
QueryType.A,True,,8114,12376
QueryType.A,True,,9497,13684
QueryType.A,True,,9062,13632
QueryType.A,True,,8380,12588
QueryType.A,True,,9719,13879
QueryType.A,True,,10519,14911
QueryType.A,True,,7793,12458
QueryType.A,True,,9523,15883
QueryType.A,True,,9371,13577
QueryType.A,True,,9374,13848
QueryType.A,True,,8070,12353
QueryType.A,True,,7282,11475
QueryType.A,True,,12314,24576
QueryType.A,True,,7989,12119
QueryType.A,True,,9545,13729
QueryType.A,True,,8294,12607
QueryType.A,True,,7800,11983
QueryType.A,True,,10246,14495
QueryType.A,True,,7721,11964
QueryType.A,True,,12363,16547
QueryType.A,True,,8820,13102
QueryType.A,True,,7424,11514
QueryType.A,True,,9455,13770
QueryType.A,True,,7698,12232
QueryType.A,True,,7719,12767
QueryType.A,True,,9446,13617
QueryType.A,True,,10331,14518
QueryType.A,True,,9208,13449
QueryType.A,True,,7910,12200
QueryType.A,True,,7443,11796
QueryType.A,True,,11721,15945
QueryType.A,True,,8421,12664
QueryType.A,True,,9408,13826
QueryType.A,True,,9907,14303
QueryType.A,True,,7671,11977
QueryType.A,True,,9917,14040
QueryType.A,True,,7837,12093
QueryType.A,True,,9457,14028
QueryType.A,True,,9042,13424
QueryType.A,True,,8372,12598
QueryType.A,True,,11137,15344
QueryType.A,True,,8547,12713
QueryType.A,True,,10874,14991
QueryType.A,True,,8682,13071
QueryType.A,True,,7870,12180
QueryType.A,True,,9537,13714
QueryType.A,True,,9975,14144
QueryType.A,True,,10812,14999
QueryType.A,True,,9858,13998
QueryType.A,True,,8366,12836
QueryType.A,True,,15920,20144
QueryType.A,True,,8134,13175
QueryType.A,True,,7804,12118
QueryType.A,True,,10723,15120
QueryType.A,True,,9565,14015
QueryType.A,True,,9799,14195
QueryType.A,True,,7703,12278
QueryType.A,True,,8023,14113
QueryType.A,True,,9635,13866
QueryType.A,True,,7531,11734
QueryType.A,True,,11328,15574
QueryType.A,True,,9475,13898
QueryType.A,True,,7786,12083
QueryType.A,True,,9370,13595
QueryType.A,True,,8601,13085
QueryType.A,True,,9563,13746
QueryType.A,True,,7953,12235
QueryType.A,True,,7426,11542
QueryType.A,True,,11740,16162
QueryType.A,True,,7425,11680
QueryType.A,True,,7491,11849
QueryType.A,True,,9513,13592
QueryType.A,True,,7374,11953
QueryType.A,True,,10507,14820
QueryType.A,True,,8803,13039
QueryType.A,True,,9475,13776
QueryType.A,True,,9521,13806
QueryType.A,True,,9417,13803
QueryType.A,True,,10092,15440
QueryType.A,True,,8999,13240
QueryType.A,True,,8617,12907
QueryType.A,True,,9656,13792
QueryType.A,True,,9556,14172
QueryType.A,True,,10347,14551
QueryType.A,True,,10015,14393
QueryType.A,True,,8413,12486
QueryType.A,True,,10213,14495
QueryType.A,True,,9089,13256
QueryType.A,True,,9439,13566
QueryType.A,True,,10172,22526
QueryType.A,True,,8420,12663
QueryType.A,True,,10141,14471
QueryType.A,True,,7547,11760
QueryType.A,True,,7460,11794
QueryType.A,True,,9422,13641
QueryType.A,True,,7297,11527
QueryType.A,True,,14338,18620
QueryType.A,True,,7261,11403
QueryType.A,True,,7417,11569
QueryType.A,True,,9046,13214
QueryType.A,True,,8430,12694
QueryType.A,True,,9345,13520
QueryType.A,True,,8721,13225
QueryType.A,True,,9402,13562
QueryType.A,True,,11523,15703
QueryType.A,True,,7898,12845
QueryType.A,True,,12103,16599
QueryType.A,True,,9348,15717
QueryType.A,True,,7243,11515
QueryType.A,True,,9206,13345
QueryType.A,True,,11739,16088
QueryType.A,True,,9161,13454
QueryType.A,True,,7629,12194
QueryType.A,True,,7309,11438
QueryType.A,True,,11281,15467
QueryType.A,True,,7782,11988
QueryType.A,True,,7621,12012
QueryType.A,True,,11849,16103
QueryType.A,True,,7628,11897
QueryType.A,True,,10255,14608
QueryType.A,True,,8676,12867
QueryType.A,True,,7734,11936
QueryType.A,True,,11180,15538
QueryType.A,True,,7681,11833
QueryType.A,True,,13142,17329
QueryType.A,True,,7804,12060
QueryType.A,True,,7951,12464
QueryType.A,True,,11656,16161
QueryType.A,True,,7750,12306
QueryType.A,True,,9974,14236
QueryType.A,True,,7848,12113
QueryType.A,True,,9816,14825
QueryType.A,True,,10424,14690
QueryType.A,True,,8399,12680
QueryType.A,True,,9535,13769
QueryType.A,True,,7831,11883
QueryType.A,True,,8238,12555
QueryType.A,True,,10238,14522
QueryType.A,True,,19560,23837
QueryType.A,True,,7590,12046
QueryType.A,True,,10272,14409
QueryType.A,True,,7727,11972
QueryType.A,True,,9521,13689
QueryType.A,True,,7950,12136
QueryType.A,True,,7845,12308
QueryType.A,True,,12195,16286
QueryType.A,True,,7809,12333
QueryType.A,True,,9016,13181
QueryType.A,True,,7827,12090
QueryType.A,True,,11064,15226
QueryType.A,True,,9715,13837
QueryType.A,True,,8205,12662
QueryType.A,True,,13342,17507
QueryType.A,True,,8549,12596
QueryType.A,True,,9844,13906
QueryType.A,True,,10327,14563
QueryType.A,True,,8744,13151
QueryType.A,True,,10137,17602
QueryType.A,True,,7666,11924
QueryType.A,True,,17544,21852
QueryType.A,True,,10760,14917
QueryType.A,True,,8029,12093
QueryType.A,True,,9618,13823
QueryType.A,True,,9711,13904
QueryType.A,True,,9027,13226
QueryType.A,True,,10205,14315
QueryType.A,True,,10308,22636
QueryType.A,True,,8810,13094
QueryType.A,True,,10438,14774
QueryType.A,True,,7346,11463
QueryType.A,True,,9345,13522
QueryType.A,True,,7778,11911
QueryType.A,True,,9247,13417
QueryType.A,True,,12966,17225
QueryType.A,True,,8055,12270
QueryType.A,True,,9556,13573
QueryType.A,True,,8861,13096
QueryType.A,True,,7694,11785
QueryType.A,True,,11436,15728
QueryType.A,True,,7907,12076
QueryType.A,True,,10962,15126
QueryType.A,True,,7052,11238
QueryType.A,True,,8729,12884
QueryType.A,True,,9090,13373
QueryType.A,True,,9845,14559
QueryType.A,True,,8614,13697
QueryType.A,True,,11665,15942
QueryType.A,True,,10392,14665
QueryType.A,True,,10118,14399
QueryType.A,True,,8200,12583
QueryType.A,True,,8680,13341
QueryType.A,True,,10470,14676
QueryType.A,True,,7945,12720
QueryType.A,True,,11242,15555
QueryType.A,True,,9900,14263
QueryType.A,True,,7639,11864
QueryType.A,True,,8951,13238
QueryType.A,True,,8631,12748
QueryType.A,True,,9398,13687
QueryType.A,True,,8329,12637
QueryType.A,True,,8043,12668
QueryType.A,True,,12155,16226
QueryType.A,True,,7969,12195
QueryType.A,True,,10798,15027
QueryType.A,True,,9095,13237
QueryType.A,True,,7208,11304
QueryType.A,True,,9830,14223
QueryType.A,True,,7578,13831
QueryType.A,True,,9509,13715
QueryType.A,True,,10091,14249
QueryType.A,True,,7781,12008
QueryType.A,True,,11594,16547
QueryType.A,True,,8750,13033
QueryType.A,True,,8849,13114
QueryType.A,True,,11322,15871
QueryType.A,True,,10262,14457
QueryType.A,True,,10498,14971
QueryType.A,True,,7507,11644
QueryType.A,True,,8355,12572
QueryType.A,True,,9587,13770
QueryType.A,True,,7693,11820
QueryType.A,True,,10373,14671
QueryType.A,True,,10742,15031
QueryType.A,True,,7524,11816
QueryType.A,True,,10497,14809
QueryType.A,True,,7708,12073
QueryType.A,True,,10066,14588
QueryType.A,True,,8392,12739
QueryType.A,True,,7645,11997
QueryType.A,True,,11057,15307
QueryType.A,True,,7113,11416
QueryType.A,True,,9107,13236
QueryType.A,True,,10341,14592
QueryType.A,True,,7378,11586
QueryType.A,True,,11034,15242
QueryType.A,True,,9131,13419
QueryType.A,True,,10196,14421
QueryType.A,True,,9734,13888
QueryType.A,True,,7650,12616
QueryType.A,True,,9353,13542
QueryType.A,True,,8035,12353
QueryType.A,True,,7278,11620
QueryType.A,True,,9672,13914
QueryType.A,True,,9492,21739
QueryType.A,True,,10306,14527
QueryType.A,True,,9017,13295
QueryType.A,True,,7473,11681
QueryType.A,True,,10576,14816
QueryType.A,True,,7349,11995
QueryType.A,True,,10105,14311
QueryType.A,True,,10420,14719
QueryType.A,True,,7710,11968
QueryType.A,True,,9967,14280
QueryType.A,True,,7817,12222
QueryType.A,True,,8808,13123
QueryType.A,True,,9422,13688
QueryType.A,True,,7585,11934
QueryType.A,True,,13956,20257
QueryType.A,True,,8932,13336
QueryType.A,True,,7792,11907
QueryType.A,True,,9662,14005
QueryType.A,True,,7478,11809
QueryType.A,True,,10124,14452
QueryType.A,True,,7889,12208
QueryType.A,True,,10518,15512
QueryType.A,True,,10458,14644
QueryType.A,True,,9332,13545
QueryType.A,True,,15863,20101
QueryType.A,True,,7993,12288
QueryType.A,True,,7595,11839
QueryType.A,True,,9772,13947
QueryType.A,True,,9506,13757
QueryType.A,True,,11555,16086
QueryType.A,True,,8668,12814
QueryType.A,True,,8072,12297
QueryType.A,True,,10548,14588
QueryType.A,True,,7811,12018
QueryType.A,True,,7956,12292
QueryType.A,True,,11376,15458
QueryType.A,True,,7546,11596
QueryType.A,True,,10028,14131
QueryType.A,True,,8850,13362
QueryType.A,True,,8473,12608
QueryType.A,True,,9446,13788
QueryType.A,True,,7751,11955
QueryType.A,True,,13160,17326
QueryType.A,True,,9113,13468
QueryType.A,True,,7784,12090
QueryType.A,True,,9326,13502
QueryType.A,True,,8412,12677
QueryType.A,True,,9074,13260
QueryType.A,True,,8716,13931
QueryType.A,True,,9821,14340
QueryType.A,True,,9488,13567
QueryType.A,True,,8705,13199
QueryType.A,True,,9527,13653
QueryType.A,True,,8657,12987
QueryType.A,True,,8159,12311
QueryType.A,True,,9800,13956
QueryType.A,True,,11904,16055
QueryType.A,True,,7645,11892
QueryType.A,True,,10498,14616
QueryType.A,True,,7264,11655
QueryType.A,True,,10718,14916
QueryType.A,True,,7611,11965
QueryType.A,True,,7287,11443
QueryType.A,True,,12497,16957
QueryType.A,True,,7487,13726
QueryType.A,True,,9775,14001
QueryType.A,True,,9045,13269
QueryType.A,True,,7659,11942
QueryType.A,True,,9588,13724
QueryType.A,True,,8368,12669
QueryType.A,True,,12068,16305
QueryType.A,True,,8774,13147
QueryType.A,True,,7845,12157
QueryType.A,True,,11271,15607
QueryType.A,True,,7756,11873
QueryType.A,True,,10625,15735
QueryType.A,True,,8093,12246
QueryType.A,True,,11172,23460
QueryType.A,True,,16375,20605
QueryType.A,True,,7783,12070
QueryType.A,True,,9008,13373
QueryType.A,True,,10157,14281
QueryType.A,True,,7639,11745
QueryType.A,True,,9810,13978
QueryType.A,True,,9461,13781
QueryType.A,True,,7791,11993
QueryType.A,True,,13314,17597
QueryType.A,True,,14679,18907
QueryType.A,True,,9394,13675
QueryType.A,True,,8754,12998
QueryType.A,True,,8642,12737
QueryType.A,True,,12270,16628
QueryType.A,True,,8425,12795
QueryType.A,True,,9897,14218
QueryType.A,True,,7944,12244
QueryType.A,True,,7656,11955
QueryType.A,True,,10344,14427
QueryType.A,True,,8389,12725
QueryType.A,True,,12691,16830
QueryType.A,True,,8989,13607
QueryType.A,True,,7796,11983
QueryType.A,True,,9876,13987
QueryType.A,True,,7683,12874
QueryType.A,True,,8558,12762
QueryType.A,True,,9872,14461
QueryType.A,True,,10091,14437
QueryType.A,True,,11347,15516
QueryType.A,True,,7859,12146
QueryType.A,True,,7752,11953
QueryType.A,True,,10399,14735
QueryType.A,True,,8193,12367
QueryType.A,True,,9650,13844
QueryType.A,True,,9848,14058
QueryType.A,True,,7843,12432
QueryType.A,True,,9524,15682
QueryType.A,True,,7837,12211
QueryType.A,True,,11371,15612
QueryType.A,True,,8084,12398
QueryType.A,True,,8631,12776
QueryType.A,True,,11527,15670
QueryType.A,True,,7405,11538
QueryType.A,True,,12584,16888
QueryType.A,True,,8463,12793
QueryType.A,True,,8107,12571
QueryType.A,True,,9797,13925
QueryType.A,True,,7961,12290
QueryType.A,True,,10615,14823
QueryType.A,True,,10475,14787
QueryType.A,True,,7684,12037
QueryType.A,True,,9428,14625
QueryType.A,True,,7509,11698
QueryType.A,True,,7849,12214
QueryType.A,True,,10360,14629
QueryType.A,True,,9514,13849
QueryType.A,True,,15378,20048
QueryType.A,True,,8180,12502
QueryType.A,True,,7597,11772
QueryType.A,True,,11189,16009
QueryType.A,True,,7858,12094
QueryType.A,True,,10628,14898
QueryType.A,True,,10008,14169
QueryType.A,True,,7696,12022
QueryType.A,True,,9482,13927
QueryType.A,True,,7752,12110
QueryType.A,True,,10327,14879
QueryType.A,True,,7698,12014
QueryType.A,True,,7388,11613
QueryType.A,True,,11252,15567
QueryType.A,True,,7979,12149
QueryType.A,True,,8207,12417
QueryType.A,True,,10410,14590
QueryType.A,True,,8035,12330
QueryType.A,True,,10226,14598
QueryType.A,True,,7948,12179
QueryType.A,True,,12212,24728
QueryType.A,True,,10243,14506
QueryType.A,True,,7726,12743
QueryType.A,True,,11860,16217
QueryType.A,True,,8221,12542
QueryType.A,True,,8685,13045
QueryType.A,True,,10773,14964
QueryType.A,True,,10740,14920
QueryType.A,True,,10275,14545
QueryType.A,True,,7253,11767
QueryType.A,True,,7805,14373
QueryType.A,True,,9622,13927
QueryType.A,True,,7766,12030
QueryType.A,True,,10915,15138
QueryType.A,True,,10830,15018
QueryType.A,True,,7815,12170
QueryType.A,True,,9165,13666
QueryType.A,True,,7575,11743
QueryType.A,True,,7719,12016
QueryType.A,True,,9747,13993
QueryType.A,True,,7429,11686
QueryType.A,True,,11465,15834
QueryType.A,True,,7795,12071
QueryType.A,True,,8801,12979
QueryType.A,True,,9161,13491
QueryType.A,True,,8814,13016
QueryType.A,True,,10466,14902
QueryType.A,True,,8580,12843
QueryType.A,True,,11608,15944
QueryType.A,True,,10124,15096
QueryType.A,True,,7860,12044
QueryType.A,True,,9511,13780
QueryType.A,True,,7504,11745
QueryType.A,True,,8620,12916
QueryType.A,True,,9560,14014
QueryType.A,True,,16516,20770
QueryType.A,True,,10358,14680
QueryType.A,True,,9089,13296
QueryType.A,True,,7549,11742
QueryType.A,True,,9716,13869
QueryType.A,True,,7971,12127
QueryType.A,True,,7451,11797
QueryType.A,True,,11920,16107
QueryType.A,True,,8416,12733
QueryType.A,True,,11903,16301
QueryType.A,True,,7926,12391
QueryType.A,True,,8086,12458
QueryType.A,True,,9783,14080
QueryType.A,True,,7482,11724
QueryType.A,True,,12778,17051
QueryType.A,True,,7732,11999
QueryType.A,True,,7882,12447
QueryType.A,True,,10961,15075
QueryType.A,True,,7969,12255
QueryType.A,True,,9042,13263
QueryType.A,True,,8008,12599
QueryType.A,True,,10274,15601
QueryType.A,True,,10602,14785
QueryType.A,True,,7614,11875
QueryType.A,True,,9628,14230
QueryType.A,True,,7571,13900
QueryType.A,True,,8683,12962
QueryType.A,True,,9311,13525
QueryType.A,True,,9742,14256
QueryType.A,True,,7569,11778
QueryType.A,True,,10311,14429
QueryType.A,True,,7499,11675
QueryType.A,True,,9557,13872
QueryType.A,True,,9320,13514
QueryType.A,True,,8797,13259
QueryType.A,True,,11423,15605
QueryType.A,True,,7549,11873
QueryType.A,True,,9356,13590
QueryType.A,True,,7501,11668
QueryType.A,True,,7193,11463
QueryType.A,True,,10077,14296
QueryType.A,True,,7398,11539
QueryType.A,True,,11288,23389
QueryType.A,True,,7534,11829
QueryType.A,True,,8269,12424
QueryType.A,True,,9275,13430
QueryType.A,True,,7776,12166
QueryType.A,True,,10183,15621
QueryType.A,True,,7959,12169
QueryType.A,True,,10435,14669
QueryType.A,True,,10064,14459
QueryType.A,True,,7440,11563
QueryType.A,True,,8592,12964
QueryType.A,True,,10372,14531
QueryType.A,True,,8989,13279
QueryType.A,True,,16970,21220
QueryType.A,True,,9396,13763
QueryType.A,True,,8332,12518
QueryType.A,True,,12229,16382
QueryType.A,True,,8370,12702
QueryType.A,True,,9021,13428
QueryType.A,True,,7449,11847
QueryType.A,True,,7448,11775
QueryType.A,True,,11248,15549
QueryType.A,True,,7921,12316
QueryType.A,True,,9803,13984
QueryType.A,True,,7575,11960
QueryType.A,True,,7553,12023
QueryType.A,True,,9398,13949
QueryType.A,True,,7514,11707
QueryType.A,True,,12788,16942
QueryType.A,True,,10052,14732
QueryType.A,True,,9070,13418
QueryType.A,True,,10594,15032
QueryType.A,True,,7830,12997
QueryType.A,True,,7524,14159
QueryType.A,True,,11862,16093
QueryType.A,True,,10984,15395
QueryType.A,True,,10663,14876
QueryType.A,True,,7861,12283
QueryType.A,True,,7776,12164
QueryType.A,True,,11022,15439
QueryType.A,True,,8532,12898
QueryType.A,True,,9555,13955
QueryType.A,True,,11029,15283
QueryType.A,True,,8373,12651
QueryType.A,True,,9659,13895
QueryType.A,True,,9739,13973
QueryType.A,True,,11452,15917
QueryType.A,True,,7253,11636
QueryType.A,True,,9123,13511
QueryType.A,True,,12827,17049
QueryType.A,True,,7615,11990
QueryType.A,True,,9944,14175
QueryType.A,True,,8233,12538
QueryType.A,True,,7475,11747
QueryType.A,True,,9435,13608
QueryType.A,True,,7606,12068
QueryType.A,True,,9861,14123
QueryType.A,True,,10808,15179
QueryType.A,True,,7755,12010
QueryType.A,True,,10295,15467
QueryType.A,True,,8940,13148
QueryType.A,True,,10504,14766
QueryType.A,True,,10490,14798
QueryType.A,True,,9831,14104
QueryType.A,True,,9641,14046
QueryType.A,True,,7662,12356
QueryType.A,True,,11176,15576
QueryType.A,True,,10246,14425
QueryType.A,True,,7440,11910
QueryType.A,True,,9406,13726
QueryType.A,True,,10763,15012
QueryType.A,True,,8360,12724
QueryType.A,True,,10083,14266
QueryType.A,True,,8693,13328
QueryType.A,True,,9894,14193
QueryType.A,True,,7467,11706
QueryType.A,True,,8464,12964
QueryType.A,True,,18311,245373
QueryType.A,True,,8469,14613
QueryType.A,True,,9071,13492
QueryType.A,True,,10426,15182
QueryType.A,True,,8193,12475
