group,dataset,dataset_id,scenario,property,aether_pass,veridns_pass,matches_aether,aether_errors,veridns_errors,oracle
top-10,com.np,top-10/com.np,NS_UPDATE,rewrites,True,True,True,,lame_delegation,Aether
top-10,com.np,top-10/com.np,NS_UPDATE,lame_delegation,True,False,False,,lame_delegation,Aether
top-10,com.np,top-10/com.np,NS_UPDATE,rewrite_blackholing,True,True,True,,lame_delegation,Aether
top-10,com.np,top-10/com.np,NS_UPDATE,rewrite_loop,True,True,True,,lame_delegation,Aether
top-10,com.np,top-10/com.np,NS_UPDATE,delegation_consistency,True,True,True,,lame_delegation,Aether
top-10,com.np,top-10/com.np,CNAME_UPDATE,hops,True,True,True,,rewrite_blackholing,Aether
top-10,com.np,top-10/com.np,CNAME_UPDATE,rewrites,True,True,True,,rewrite_blackholing,Aether
top-10,com.np,top-10/com.np,CNAME_UPDATE,lame_delegation,True,True,True,,rewrite_blackholing,Aether
top-10,com.np,top-10/com.np,CNAME_UPDATE,rewrite_blackholing,True,False,False,,rewrite_blackholing,Aether
top-10,com.np,top-10/com.np,CNAME_UPDATE,rewrite_loop,True,True,True,,rewrite_blackholing,Aether
top-10,com.np,top-10/com.np,CNAME_UPDATE,delegation_consistency,True,True,True,,rewrite_blackholing,Aether
top-10,com.sg,top-10/com.sg,A_ADD,hops,True,True,True,,,Aether
top-10,com.sg,top-10/com.sg,A_ADD,rewrites,True,True,True,,,Aether
top-10,com.sg,top-10/com.sg,A_ADD,lame_delegation,True,True,True,,,Aether
top-10,com.sg,top-10/com.sg,A_ADD,rewrite_blackholing,True,True,True,,,Aether
top-10,com.sg,top-10/com.sg,A_ADD,rewrite_loop,True,True,True,,,Aether
top-10,com.sg,top-10/com.sg,A_ADD,delegation_consistency,True,True,True,,,Aether
top-10,com.sg,top-10/com.sg,A_UPDATE,hops,True,True,True,,,Aether
top-10,com.sg,top-10/com.sg,A_UPDATE,rewrites,True,True,True,,,Aether
top-10,com.sg,top-10/com.sg,A_UPDATE,lame_delegation,True,True,True,,,Aether
top-10,com.sg,top-10/com.sg,A_UPDATE,rewrite_blackholing,True,True,True,,,Aether
top-10,com.sg,top-10/com.sg,A_UPDATE,rewrite_loop,True,True,True,,,Aether
top-10,com.sg,top-10/com.sg,A_UPDATE,delegation_consistency,True,True,True,,,Aether
top-10,com.sg,top-10/com.sg,NS_UPDATE,hops,True,True,True,,lame_delegation,Aether
top-10,com.sg,top-10/com.sg,NS_UPDATE,rewrites,True,True,True,,lame_delegation,Aether
