group,dataset,dataset_id,scenario,status,zone_files,updated_zone_file,rr_count,aether_initial_ms,aether_incremental_ms,veridns_initial_ms,veridns_incremental_ms,veridns_full_update_ms,properties,aether_initial_pass,aether_incremental_pass,aether_errors,veridns_initial_pass,veridns_incremental_pass,veridns_errors,veridns_matches_aether,oracle,detail
files-100-500,w3wb.com,files-100-500/w3wb.com,A_ADD,ok,148,aboutchristmas.w3wb.com..txt,590,71.174,1.301,67.24513800000001,0.226783,0.211603,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,,True,Aether,aether=num_lec=886; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__w3wb.com/A_ADD/stderr.log; veridns=
files-100-500,w3wb.com,files-100-500/w3wb.com,A_UPDATE,ok,148,aboutchristmas.w3wb.com..txt,590,67.895,0.369,67.24513800000001,0.205764,0.190767,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,,True,Aether,aether=num_lec=885; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__w3wb.com/A_UPDATE/stderr.log; veridns=
files-100-500,w3wb.com,files-100-500/w3wb.com,NS_UPDATE,ok,148,w3wb.com..txt,590,75.678,3.74,67.24513800000001,6.713065,6.643067,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,false,rewrites,False,False,lame_delegation|rewrite_blackholing,False,Aether,aether=num_lec=885; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__w3wb.com/NS_UPDATE/stderr.log; veridns=
files-100-500,w3wb.com,files-100-500/w3wb.com,CNAME_UPDATE,ok,148,w3wb.com..txt,590,69.18900000000001,7.502,67.24513800000001,8.09918,31.304534,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,false,rewrites,False,False,rewrite_blackholing,False,Aether,aether=num_lec=885; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__w3wb.com/CNAME_UPDATE/stderr.log; veridns=
files-100-500,wa.gov,files-100-500/wa.gov,A_ADD,ok,135,agencymeddirectors.wa.gov..txt,1554,124.132,0.559,131.50649599999994,0.759438,0.599482,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,rewrite_blackholing,False,Aether,aether=num_lec=1304; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__wa.gov/A_ADD/stderr.log; veridns=
files-100-500,wa.gov,files-100-500/wa.gov,A_UPDATE,ok,135,agencymeddirectors.wa.gov..txt,1554,125.715,0.718,131.50649599999994,0.697057,0.69441,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,rewrite_blackholing,False,Aether,aether=num_lec=1303; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__wa.gov/A_UPDATE/stderr.log; veridns=
files-100-500,wa.gov,files-100-500/wa.gov,NS_UPDATE,ok,135,agencymeddirectors.wa.gov..txt,1554,138.441,0.914,131.50649599999994,0.743758,0.713047,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,lame_delegation|rewrite_blackholing,False,Aether,aether=num_lec=1303; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__wa.gov/NS_UPDATE/stderr.log; veridns=
files-100-500,wa.gov,files-100-500/wa.gov,CNAME_UPDATE,ok,135,agencymeddirectors.wa.gov..txt,1554,135.172,0.473,131.50649599999994,0.740317,0.887996,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,rewrite_blackholing,False,Aether,aether=num_lec=1303; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__wa.gov/CNAME_UPDATE/stderr.log; veridns=
files-100-500,warriorhall.com,files-100-500/warriorhall.com,A_ADD,ok,211,alimonyillinois.warriorhall.com..txt,1053,52.36600000000001,0.614,128.91741500000003,0.207595,0.244873,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,,True,Aether,aether=num_lec=1055; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__warriorhall.com/A_ADD/stderr.log; veridns=
files-100-500,warriorhall.com,files-100-500/warriorhall.com,A_UPDATE,ok,211,alimonyillinois.warriorhall.com..txt,1053,50.923,0.821,128.91741500000003,0.235695,0.171532,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,,True,Aether,aether=num_lec=1054; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__warriorhall.com/A_UPDATE/stderr.log; veridns=
